 n_tokens_title, num_hrefs, average_token_length, is_weekend, global_sentiment_polarity, title_sentiment_polarity, shares, popularity, workday, data_channel_Entertainment, data_channel_Lifestyle, data_channel_Other, data_channel_Social Media, data_channel_Tech, data_channel_World
11.0,12.0,4.760869565219999,0.0,0.05769230769230001,0.0,40200,Very Good,1,0,0,1,0,0,0
7.0,5.0,4.87671232877,1.0,0.2875,0.0,34900,Very Good,0,0,0,1,0,0,0
10.0,6.0,4.520072992699999,0.0,0.134549062049,-0.5,39200,Very Good,1,0,0,0,0,1,0
11.0,57.0,4.83083083083,0.0,0.0466893638769,0.0,31900,Very Good,1,0,0,0,0,0,1
11.0,6.0,4.64746227709,0.0,0.043390764936800004,0.366666666667,42200,Very Good,1,1,0,0,0,0,0
13.0,3.0,4.42857142857,1.0,0.09361471861469998,0.0,33400,Very Good,0,0,0,1,0,0,0
7.0,2.0,4.48965517241,0.0,0.055787037037000005,0.0,70800,Very Good,1,0,0,1,0,0,0
11.0,6.0,4.404458598730001,0.0,0.0718175544263,0.0,49800,Very Good,1,0,0,0,0,0,1
11.0,1.0,4.3410404624300005,0.0,0.233928571429,0.5,180600,Very Good,1,0,0,1,0,0,0
10.0,11.0,5.06557377049,0.0,-0.0206504824152,0.0,32299,Very Good,1,0,1,0,0,0,0
13.0,6.0,4.74100719424,0.0,-0.0512820512821,-0.133333333333,95300,Very Good,1,0,0,1,0,0,0
14.0,1.0,4.7021276595699995,0.0,0.275304383117,0.13636363636399998,50100,Very Good,1,0,0,1,0,0,0
12.0,7.0,5.27306273063,0.0,-0.218181818182,-0.0333333333333,47100,Very Good,1,0,0,1,0,0,0
13.0,10.0,4.8821989528800005,0.0,0.259254886528,0.0,43200,Very Good,1,0,0,0,0,0,0
14.0,5.0,4.86329113924,0.0,-0.0769557823129,0.0,31600,Very Good,1,0,0,0,0,0,0
11.0,17.0,4.58678611422,0.0,0.100532945736,0.0,690400,Very Good,1,0,0,0,0,0,0
8.0,33.0,4.5703125,0.0,0.14471278441,0.0,45900,Very Good,1,0,0,0,0,0,0
11.0,57.0,4.83083083083,0.0,0.0466893638769,0.0,31900,Very Good,1,0,0,0,0,0,1
6.0,6.0,5.021459227469999,0.0,0.10171957672,0.0,59000,Very Good,1,0,0,0,1,0,0
5.0,102.0,4.83409090909,0.0,0.22726972101999998,0.0,45400,Very Good,1,0,0,0,0,0,0
9.0,20.0,4.70686456401,0.0,-0.036258186258199994,0.0,65900,Very Good,1,0,0,1,0,0,0
11.0,2.0,4.30827067669,0.0,0.0958453856749,0.0,141400,Very Good,1,0,0,0,0,0,1
7.0,12.0,4.949069539669999,0.0,0.210814716833,0.0,94400,Very Good,1,0,0,0,0,0,0
12.0,8.0,4.71875,0.0,0.215277777778,0.188095238095,53000,Very Good,1,0,0,1,0,0,0
13.0,2.0,4.29310344828,0.0,0.0472402597403,-0.2,64400,Very Good,1,0,0,1,0,0,0
9.0,0.0,0.0,1.0,0.0,0.0,58400,Very Good,0,0,0,1,0,0,0
11.0,68.0,4.24236760125,0.0,0.08608965349230001,0.168181818182,43700,Very Good,1,1,0,0,0,0,0
11.0,9.0,4.716510903430001,0.0,-0.0546130952381,0.0,35700,Very Good,1,0,0,1,0,0,0
10.0,26.0,4.29606625259,1.0,0.0224134729649,-0.04583333333330001,65300,Very Good,0,0,0,1,0,0,0
9.0,23.0,5.310580204780001,0.0,0.283088235294,0.25,38000,Very Good,1,0,0,1,0,0,0
11.0,12.0,5.27272727273,0.0,0.327840909091,0.511904761905,32200,Very Good,1,1,0,0,0,0,0
11.0,3.0,4.49358974359,0.0,0.026158645276299998,0.0,32500,Very Good,1,1,0,0,0,0,0
11.0,4.0,5.10752688172,0.0,-0.11358024691400001,-0.4,56500,Very Good,1,1,0,0,0,0,0
7.0,9.0,4.801020408159999,0.0,-0.08232323232319999,0.0,33600,Very Good,1,0,0,1,0,0,0
7.0,9.0,4.801020408159999,0.0,-0.08232323232319999,0.0,33600,Very Good,1,0,0,1,0,0,0
15.0,27.0,4.98503401361,0.0,0.12321858288799999,0.5,40000,Very Good,1,0,0,1,0,0,0
8.0,11.0,4.77011494253,0.0,0.273214285714,0.0,58800,Very Good,1,0,0,1,0,0,0
8.0,6.0,4.6398467433,0.0,0.101787878788,0.0,36200,Very Good,1,0,1,0,0,0,0
10.0,5.0,4.55414012739,0.0,0.0420454545455,-0.2,41200,Very Good,1,0,0,1,0,0,0
12.0,25.0,4.53816793893,0.0,0.102963374345,-0.25,197600,Very Good,1,1,0,0,0,0,0
10.0,5.0,4.826086956519999,0.0,0.34285714285700003,0.0,109500,Very Good,1,1,0,0,0,0,0
10.0,28.0,4.55474452555,0.0,0.305532296651,1.0,53100,Very Good,1,0,0,0,0,0,1
7.0,9.0,4.801020408159999,0.0,-0.08232323232319999,0.0,33600,Very Good,1,0,0,1,0,0,0
13.0,14.0,4.39016897081,0.0,0.270588235294,0.2,110200,Very Good,1,0,0,0,0,0,0
10.0,2.0,5.05194805195,0.0,0.164181651682,0.0,31400,Very Good,1,1,0,0,0,0,0
12.0,0.0,0.0,0.0,0.0,0.3,77400,Very Good,1,0,0,1,0,0,0
15.0,27.0,4.98503401361,0.0,0.12321858288799999,0.5,40000,Very Good,1,0,0,1,0,0,0
13.0,15.0,4.53287197232,0.0,0.23948412698399998,0.2,98000,Very Good,1,1,0,0,0,0,0
11.0,9.0,4.8073316283,1.0,0.45045390883599995,1.0,60300,Very Good,0,1,0,0,0,0,0
11.0,17.0,4.58678611422,0.0,0.100532945736,0.0,690400,Very Good,1,0,0,0,0,0,0
13.0,0.0,0.0,0.0,0.0,0.16875,54700,Very Good,1,0,0,1,0,0,0
12.0,4.0,4.51754385965,0.0,0.215740740741,0.5,53800,Very Good,1,0,0,1,0,0,0
11.0,24.0,4.87708649469,0.0,0.0686101617681,0.0,50200,Very Good,1,0,0,0,0,0,1
11.0,2.0,4.58047016275,0.0,0.0027231777231799996,-0.5,38700,Very Good,1,1,0,0,0,0,0
12.0,4.0,4.2196969697,0.0,0.152218614719,0.0,205600,Very Good,1,0,0,1,0,0,0
10.0,20.0,4.94285714286,0.0,0.27371794871800004,0.0,104100,Very Good,1,0,0,1,0,0,0
8.0,46.0,4.80377035133,0.0,0.275978174603,0.5,61600,Very Good,1,1,0,0,0,0,0
10.0,19.0,5.18461538462,0.0,0.13712121212099998,-0.2,64099,Very Good,1,0,0,1,0,0,0
11.0,12.0,5.2536687631,0.0,0.0980939019828,0.0,98500,Very Good,1,1,0,0,0,0,0
12.0,4.0,4.2196969697,0.0,0.152218614719,0.0,205600,Very Good,1,0,0,1,0,0,0
13.0,3.0,4.20547945205,0.0,0.428571428571,0.5,35900,Very Good,1,0,0,1,0,0,0
8.0,7.0,5.33771929825,1.0,-0.0843137254902,0.0,86200,Very Good,0,0,0,1,0,0,0
8.0,16.0,4.467324291000001,0.0,-0.0141226453726,0.0,72100,Very Good,1,0,0,1,0,0,0
10.0,4.0,4.25274725275,0.0,0.423611111111,0.6,79900,Very Good,1,0,0,1,0,0,0
11.0,6.0,4.89690721649,1.0,0.275662878788,0.0,41600,Very Good,0,0,0,1,0,0,0
9.0,9.0,4.45230769231,1.0,0.12148962149,0.0,31500,Very Good,0,0,0,0,1,0,0
10.0,0.0,0.0,1.0,0.0,0.6,39700,Very Good,0,0,0,0,0,0,1
8.0,4.0,4.22564102564,0.0,0.201666666667,0.0,38600,Very Good,1,0,0,1,0,0,0
10.0,5.0,4.78333333333,0.0,0.053479853479899996,0.0,49000,Very Good,1,0,0,0,0,0,1
9.0,34.0,4.82068965517,0.0,0.174672399672,0.0,104100,Very Good,1,0,0,0,0,1,0
10.0,20.0,5.19718309859,0.0,-0.0013888888888900002,0.0,48100,Very Good,1,0,0,1,0,0,0
14.0,30.0,4.6198830409400005,1.0,0.103041018227,0.0181818181818,36100,Very Good,0,0,0,0,0,0,1
15.0,7.0,4.22693266833,0.0,0.18869282891,0.35,48000,Very Good,1,0,0,0,0,0,1
10.0,11.0,4.84345047923,0.0,0.161631944444,0.16,38800,Very Good,1,0,0,0,0,1,0
10.0,7.0,4.72592592593,0.0,0.288050964187,0.5,36200,Very Good,1,0,0,1,0,0,0
15.0,38.0,4.167330677290001,1.0,0.209436517226,0.0,42500,Very Good,0,0,0,0,0,0,0
11.0,3.0,4.214765100669999,0.0,0.31212121212099997,0.1,33800,Very Good,1,0,0,0,0,0,1
11.0,11.0,4.80434782609,0.0,0.112288622835,0.5,75600,Very Good,1,1,0,0,0,0,0
10.0,20.0,5.13333333333,0.0,0.262920875421,0.0,233400,Very Good,1,0,0,1,0,0,0
11.0,14.0,4.9797979798,0.0,-0.0725,-0.2,68300,Very Good,1,0,0,1,0,0,0
9.0,17.0,5.262820512819999,1.0,-0.00151515151515,-0.6,48000,Very Good,0,0,0,1,0,0,0
12.0,148.0,5.065982404690001,1.0,0.035243032780900005,0.3,82000,Very Good,0,0,0,1,0,0,0
8.0,25.0,4.61111111111,0.0,0.17129428083700002,0.0,112500,Very Good,1,0,0,1,0,0,0
11.0,53.0,4.6074834923,0.0,0.123004541292,0.4,81200,Very Good,1,0,1,0,0,0,0
12.0,28.0,4.89389534884,0.0,0.18603712564199998,-0.3,843300,Very Good,1,0,0,1,0,0,0
12.0,37.0,4.74444444444,0.0,0.244536230231,0.115340909091,40600,Very Good,1,0,0,1,0,0,0
11.0,25.0,4.643763213530001,0.0,-0.001243567753,0.0,39300,Very Good,1,1,0,0,0,0,0
9.0,12.0,4.4593639576,0.0,-0.00426961926962,-0.05,138700,Very Good,1,1,0,0,0,0,0
14.0,27.0,4.53624535316,0.0,0.13838592159000002,0.0,48000,Very Good,1,0,0,0,0,1,0
10.0,28.0,4.55474452555,0.0,0.305532296651,1.0,53100,Very Good,1,0,0,0,0,0,1
11.0,3.0,4.29770992366,0.0,-0.33125,0.25,48500,Very Good,1,0,0,1,0,0,0
12.0,15.0,4.58487874465,0.0,0.177610067238,0.4,47800,Very Good,1,0,0,0,0,0,0
15.0,27.0,4.60126582278,0.0,0.197537878788,-0.05,53100,Very Good,1,0,0,1,0,0,0
9.0,2.0,4.26495726496,0.0,0.284722222222,0.45,41000,Very Good,1,0,1,0,0,0,0
12.0,0.0,0.0,0.0,0.0,0.3,77400,Very Good,1,0,0,1,0,0,0
11.0,15.0,4.89825119237,0.0,0.06518141945770001,0.4,71800,Very Good,1,0,0,0,0,1,0
8.0,3.0,4.65555555556,0.0,0.358333333333,0.7,47400,Very Good,1,0,0,0,1,0,0
13.0,2.0,4.44516129032,0.0,0.144859307359,0.0,98700,Very Good,1,0,0,0,0,0,0
11.0,2.0,4.75496688742,0.0,-0.217411180773,0.0,31400,Very Good,1,1,0,0,0,0,0
11.0,2.0,4.59868421053,0.0,-0.09669421487600001,0.25,67300,Very Good,1,1,0,0,0,0,0
10.0,22.0,4.912100456619999,0.0,0.327246487431,1.0,51900,Very Good,1,0,0,0,0,0,0
10.0,4.0,4.35294117647,0.0,0.167307692308,0.0,35700,Very Good,1,0,0,0,0,1,0
10.0,4.0,4.86324786325,0.0,0.108333333333,-0.025,35500,Very Good,1,0,0,1,0,0,0
8.0,46.0,4.94823529412,0.0,0.308658008658,0.0,66900,Very Good,1,0,0,1,0,0,0
10.0,20.0,4.49206349206,0.0,0.013305638227500001,0.0,52700,Very Good,1,0,0,0,0,0,1
14.0,4.0,4.4570135746599995,0.0,-0.122962962963,-0.29166666666700003,57200,Very Good,1,0,0,0,0,0,0
14.0,1.0,4.7021276595699995,0.0,0.275304383117,0.13636363636399998,50100,Very Good,1,0,0,1,0,0,0
14.0,1.0,4.60162601626,0.0,-0.00666666666667,0.0,145500,Very Good,1,0,0,1,0,0,0
6.0,6.0,4.471947194719999,0.0,0.0519723092999,0.2,47300,Very Good,1,0,0,0,0,1,0
11.0,4.0,4.66206896552,0.0,-0.00378787878788,0.0,33000,Very Good,1,0,0,0,0,0,0
11.0,4.0,4.47945205479,0.0,0.0345486111111,0.1,80800,Very Good,1,0,0,0,0,0,0
10.0,27.0,4.4983164983199995,0.0,0.38215909090899997,0.5,77600,Very Good,1,1,0,0,0,0,0
10.0,29.0,4.91044776119,0.0,0.08281106519739999,0.25,39000,Very Good,1,1,0,0,0,0,0
8.0,24.0,5.157088122609999,0.0,0.157747933884,0.0,441000,Very Good,1,0,0,1,0,0,0
9.0,3.0,4.36263736264,1.0,0.17559523809500002,0.0,33800,Very Good,0,0,0,1,0,0,0
11.0,13.0,4.60264576188,0.0,0.0981048133309,0.15,32000,Very Good,1,0,0,0,0,1,0
12.0,12.0,4.51792114695,0.0,0.081124488937,0.0,53200,Very Good,1,0,0,0,0,1,0
12.0,15.0,4.44303797468,0.0,0.144254230618,0.0,52600,Very Good,1,0,0,0,0,1,0
7.0,4.0,4.39024390244,0.0,0.125,0.25,41600,Very Good,1,0,0,1,0,0,0
9.0,14.0,4.64871794872,0.0,0.138257575758,0.1,35800,Very Good,1,0,0,0,0,1,0
12.0,12.0,4.51792114695,0.0,0.081124488937,0.0,53200,Very Good,1,0,0,0,0,1,0
8.0,16.0,4.40106951872,0.0,-0.155841307815,0.1,34100,Very Good,1,0,0,1,0,0,0
12.0,37.0,4.74444444444,0.0,0.244536230231,0.115340909091,40600,Very Good,1,0,0,1,0,0,0
12.0,4.0,4.6253869969,0.0,0.0755280073462,-0.155555555556,42000,Very Good,1,0,0,1,0,0,0
14.0,23.0,4.68144044321,0.0,0.0799523007856,0.0,63100,Very Good,1,0,0,1,0,0,0
9.0,4.0,4.757602862250001,0.0,0.214081483033,0.0,196700,Very Good,1,0,1,0,0,0,0
15.0,19.0,4.4387755102,0.0,0.0159111721612,0.0,33100,Very Good,1,0,0,1,0,0,0
8.0,44.0,4.92528019925,0.0,0.190288973479,1.0,57000,Very Good,1,0,0,0,1,0,0
14.0,15.0,4.56675749319,0.0,0.00940355940356,0.1,37200,Very Good,1,0,0,1,0,0,0
7.0,32.0,4.4910485933499995,0.0,0.048499444634300004,0.0,47300,Very Good,1,1,0,0,0,0,0
11.0,20.0,4.78915046059,0.0,0.0824050632911,-0.075,39000,Very Good,1,0,0,1,0,0,0
10.0,49.0,4.7773512475999995,0.0,0.144608912522,0.0,67500,Very Good,1,1,0,0,0,0,0
12.0,1.0,4.4454545454500005,0.0,0.289682539683,0.666666666667,139500,Very Good,1,0,0,0,0,0,0
8.0,3.0,4.65555555556,0.0,0.358333333333,0.7,47400,Very Good,1,0,0,0,1,0,0
10.0,22.0,4.912100456619999,0.0,0.327246487431,1.0,51900,Very Good,1,0,0,0,0,0,0
18.0,12.0,4.464183381090001,0.0,0.108642311142,0.25,41800,Very Good,1,0,0,0,0,0,0
12.0,25.0,4.970760233919999,0.0,0.0449724517906,-0.155555555556,40600,Very Good,1,0,0,1,0,0,0
9.0,3.0,4.56086956522,1.0,-0.00501893939394,0.0,96100,Very Good,0,0,0,0,0,1,0
11.0,0.0,0.0,1.0,0.0,0.06818181818180001,75500,Very Good,0,0,0,0,0,0,1
9.0,28.0,4.8976608187099995,0.0,0.176738313366,-0.2,39900,Very Good,1,0,1,0,0,0,0
11.0,14.0,4.9797979798,0.0,-0.0725,-0.2,68300,Very Good,1,0,0,1,0,0,0
9.0,1.0,4.676258992809999,0.0,0.0759334415584,0.166666666667,62900,Very Good,1,0,0,1,0,0,0
18.0,12.0,4.464183381090001,0.0,0.108642311142,0.25,41800,Very Good,1,0,0,0,0,0,0
13.0,3.0,4.20547945205,0.0,0.428571428571,0.5,35900,Very Good,1,0,0,1,0,0,0
10.0,2.0,5.26200873362,0.0,0.16038961039000002,0.3,94800,Very Good,1,0,0,1,0,0,0
8.0,13.0,4.4454545454500005,0.0,0.272546897547,0.5,48800,Very Good,1,0,0,0,0,1,0
13.0,2.0,4.29310344828,0.0,0.0472402597403,-0.2,64400,Very Good,1,0,0,1,0,0,0
13.0,14.0,4.39016897081,0.0,0.270588235294,0.2,110200,Very Good,1,0,0,0,0,0,0
6.0,8.0,4.76623376623,0.0,0.26,0.0,40100,Very Good,1,0,0,0,0,1,0
7.0,12.0,4.949069539669999,0.0,0.210814716833,0.0,94400,Very Good,1,0,0,0,0,0,0
11.0,15.0,4.763440860219999,0.0,0.221156655844,0.8,53700,Very Good,1,0,0,1,0,0,0
11.0,3.0,5.63392857143,0.0,0.02,0.0,36600,Very Good,1,0,0,1,0,0,0
9.0,2.0,4.6484375,0.0,0.0185185185185,0.0,47800,Very Good,1,0,0,0,0,0,0
14.0,12.0,4.76851851852,1.0,0.0234444444444,-0.7,34500,Very Good,0,0,0,0,1,0,0
10.0,6.0,4.520072992699999,0.0,0.134549062049,-0.5,39200,Very Good,1,0,0,0,0,1,0
11.0,17.0,4.55467511886,0.0,0.09556327160489998,0.1,45900,Very Good,1,0,0,1,0,0,0
15.0,27.0,4.60126582278,0.0,0.197537878788,-0.05,53100,Very Good,1,0,0,1,0,0,0
6.0,56.0,5.79781420765,0.0,0.0894444444444,1.0,59000,Very Good,1,0,0,1,0,0,0
13.0,2.0,4.2085106383,0.0,0.184353741497,0.0,87600,Very Good,1,1,0,0,0,0,0
12.0,5.0,4.67256637168,0.0,0.0339452214452,0.2,69000,Very Good,1,0,0,1,0,0,0
11.0,17.0,4.50403225806,1.0,0.31681547619,0.4,43000,Very Good,0,0,1,0,0,0,0
9.0,4.0,4.858974358969999,0.0,0.159090909091,1.0,33300,Very Good,1,0,0,1,0,0,0
12.0,3.0,4.45390070922,0.0,0.0857142857143,0.0,106400,Very Good,1,0,0,0,0,0,0
11.0,28.0,4.76482213439,0.0,0.14553467365999997,-0.4,227300,Very Good,1,0,0,1,0,0,0
10.0,18.0,4.47467438495,0.0,-0.092479338843,0.233333333333,34800,Very Good,1,0,0,1,0,0,0
12.0,4.0,4.51754385965,0.0,0.215740740741,0.5,53800,Very Good,1,0,0,1,0,0,0
10.0,6.0,4.37121212121,0.0,0.331980519481,0.1,97200,Very Good,1,0,0,1,0,0,0
10.0,6.0,4.520072992699999,0.0,0.134549062049,-0.5,39200,Very Good,1,0,0,0,0,1,0
8.0,4.0,4.22564102564,0.0,0.201666666667,0.0,38600,Very Good,1,0,0,1,0,0,0
12.0,4.0,4.51754385965,0.0,0.215740740741,0.5,53800,Very Good,1,0,0,1,0,0,0
6.0,6.0,5.021459227469999,0.0,0.10171957672,0.0,59000,Very Good,1,0,0,0,1,0,0
14.0,29.0,4.50643776824,1.0,0.00865688131313,0.075,46800,Very Good,0,0,0,1,0,0,0
8.0,10.0,4.47297297297,0.0,0.0440931049627,0.0,32100,Very Good,1,0,0,1,0,0,0
13.0,43.0,4.33195876289,0.0,0.172777906617,0.0,32299,Very Good,1,0,1,0,0,0,0
10.0,3.0,4.47663551402,0.0,0.282828282828,0.0,53800,Very Good,1,0,0,1,0,0,0
9.0,5.0,4.7037037037000005,0.0,-0.0320833333333,-0.416666666667,109800,Very Good,1,0,0,1,0,0,0
13.0,11.0,4.86428571429,0.0,-0.0030555555555599996,0.0,34800,Very Good,1,0,0,0,0,0,1
13.0,3.0,5.3084112149500005,1.0,-0.08539238539239999,-0.0151515151515,57500,Very Good,0,1,0,0,0,0,0
12.0,25.0,4.970760233919999,0.0,0.0449724517906,-0.155555555556,40600,Very Good,1,0,0,1,0,0,0
8.0,3.0,4.72727272727,0.0,0.29150114591299997,0.7,39300,Very Good,1,0,0,1,0,0,0
11.0,17.0,4.50403225806,1.0,0.31681547619,0.4,43000,Very Good,0,0,1,0,0,0,0
9.0,28.0,4.8976608187099995,0.0,0.176738313366,-0.2,39900,Very Good,1,0,1,0,0,0,0
8.0,44.0,4.92528019925,0.0,0.190288973479,1.0,57000,Very Good,1,0,0,0,1,0,0
6.0,6.0,5.021459227469999,0.0,0.10171957672,0.0,59000,Very Good,1,0,0,0,1,0,0
13.0,14.0,4.39016897081,0.0,0.270588235294,0.2,110200,Very Good,1,0,0,0,0,0,0
12.0,4.0,4.6253869969,0.0,0.0755280073462,-0.155555555556,42000,Very Good,1,0,0,1,0,0,0
10.0,4.0,4.35294117647,0.0,0.167307692308,0.0,35700,Very Good,1,0,0,0,0,1,0
8.0,16.0,4.40106951872,0.0,-0.155841307815,0.1,34100,Very Good,1,0,0,1,0,0,0
9.0,20.0,5.24349881797,0.0,-0.0256964050442,-0.05,36700,Very Good,1,0,0,1,0,0,0
10.0,29.0,4.91044776119,0.0,0.08281106519739999,0.25,39000,Very Good,1,1,0,0,0,0,0
11.0,8.0,4.92012779553,0.0,0.19615384615400003,0.55,64300,Very Good,1,0,0,0,0,0,1
11.0,0.0,0.0,0.0,0.0,0.0,67100,Very Good,1,0,0,1,0,0,0
11.0,4.0,4.455056179780001,0.0,0.1296875,0.39444444444399995,92100,Very Good,1,0,0,0,0,0,0
11.0,38.0,4.54471544715,0.0,0.08501666634019998,-0.4,62900,Very Good,1,1,0,0,0,0,0
10.0,2.0,5.26200873362,0.0,0.16038961039000002,0.3,94800,Very Good,1,0,0,1,0,0,0
7.0,17.0,4.85810055866,1.0,0.128791120313,0.0,53100,Very Good,0,0,0,0,1,0,0
18.0,12.0,4.464183381090001,0.0,0.108642311142,0.25,41800,Very Good,1,0,0,0,0,0,0
10.0,20.0,5.13333333333,0.0,0.262920875421,0.0,233400,Very Good,1,0,0,1,0,0,0
10.0,19.0,5.18461538462,0.0,0.13712121212099998,-0.2,64099,Very Good,1,0,0,1,0,0,0
11.0,11.0,4.80434782609,0.0,0.112288622835,0.5,75600,Very Good,1,1,0,0,0,0,0
10.0,36.0,5.05119453925,1.0,0.108697089947,0.0,87000,Very Good,0,0,0,1,0,0,0
9.0,4.0,4.757602862250001,0.0,0.214081483033,0.0,196700,Very Good,1,0,1,0,0,0,0
14.0,10.0,4.28474576271,0.0,0.15947681704299999,-0.4,32000,Very Good,1,0,0,1,0,0,0
14.0,12.0,4.76851851852,1.0,0.0234444444444,-0.7,34500,Very Good,0,0,0,0,1,0,0
7.0,32.0,4.4910485933499995,0.0,0.048499444634300004,0.0,47300,Very Good,1,1,0,0,0,0,0
10.0,37.0,5.259146341459999,0.0,0.0106481481481,0.25,111300,Very Good,1,0,0,0,0,0,1
16.0,5.0,4.39855072464,0.0,0.205128205128,0.375,115700,Very Good,1,0,0,0,0,0,1
13.0,3.0,4.42857142857,1.0,0.09361471861469998,0.0,33400,Very Good,0,0,0,1,0,0,0
11.0,17.0,4.58678611422,0.0,0.100532945736,0.0,690400,Very Good,1,0,0,0,0,0,0
11.0,4.0,4.455056179780001,0.0,0.1296875,0.39444444444399995,92100,Very Good,1,0,0,0,0,0,0
10.0,15.0,4.78782287823,0.0,0.0961038961039,0.7,57600,Very Good,1,0,0,0,1,0,0
14.0,15.0,4.56675749319,0.0,0.00940355940356,0.1,37200,Very Good,1,0,0,1,0,0,0
11.0,17.0,4.50403225806,1.0,0.31681547619,0.4,43000,Very Good,0,0,1,0,0,0,0
8.0,16.0,4.467324291000001,0.0,-0.0141226453726,0.0,72100,Very Good,1,0,0,1,0,0,0
13.0,19.0,4.47796143251,1.0,0.037745474016,-0.075,34800,Very Good,0,1,0,0,0,0,0
6.0,56.0,5.79781420765,0.0,0.0894444444444,1.0,59000,Very Good,1,0,0,1,0,0,0
10.0,28.0,4.55474452555,0.0,0.305532296651,1.0,53100,Very Good,1,0,0,0,0,0,1
12.0,0.0,0.0,0.0,0.0,0.0,102500,Very Good,1,0,0,1,0,0,0
8.0,43.0,4.699844478999999,0.0,0.06449065119280001,0.0333333333333,35300,Very Good,1,0,0,0,0,0,0
12.0,28.0,4.98786828423,0.0,0.068019005848,0.0,40600,Very Good,1,0,0,0,0,0,0
16.0,0.0,0.0,0.0,0.0,0.0,211600,Very Good,1,0,0,1,0,0,0
10.0,14.0,4.45973154362,1.0,0.119270833333,-0.33333333333299997,47100,Very Good,0,0,0,1,0,0,0
8.0,3.0,4.65555555556,0.0,0.358333333333,0.7,47400,Very Good,1,0,0,0,1,0,0
13.0,38.0,4.55187969925,0.0,0.06642677544680001,-0.7,112600,Very Good,1,1,0,0,0,0,0
9.0,3.0,4.36263736264,1.0,0.17559523809500002,0.0,33800,Very Good,0,0,0,1,0,0,0
12.0,4.0,4.50793650794,0.0,-0.00912615740741,0.2,74300,Very Good,1,0,0,1,0,0,0
9.0,3.0,4.36263736264,1.0,0.17559523809500002,0.0,33800,Very Good,0,0,0,1,0,0,0
13.0,3.0,5.01171875,0.0,-0.00813221500722,0.0,44700,Very Good,1,0,0,0,0,0,0
9.0,12.0,4.46672582076,0.0,0.165393743258,0.4,35800,Very Good,1,0,1,0,0,0,0
13.0,19.0,4.47796143251,1.0,0.037745474016,-0.075,34800,Very Good,0,1,0,0,0,0,0
6.0,6.0,5.021459227469999,0.0,0.10171957672,0.0,59000,Very Good,1,0,0,0,1,0,0
9.0,22.0,4.70472440945,0.0,0.00816391941392,-0.0571428571429,32200,Very Good,1,1,0,0,0,0,0
11.0,14.0,5.1,0.0,0.183387445887,0.0,34600,Very Good,1,0,0,1,0,0,0
10.0,4.0,4.35294117647,0.0,0.167307692308,0.0,35700,Very Good,1,0,0,0,0,1,0
14.0,23.0,4.68144044321,0.0,0.0799523007856,0.0,63100,Very Good,1,0,0,1,0,0,0
12.0,4.0,4.37086092715,0.0,0.18055555555599997,0.0,50200,Very Good,1,0,0,1,0,0,0
13.0,9.0,4.99369085174,0.0,-0.043700159489599995,0.0,31400,Very Good,1,1,0,0,0,0,0
14.0,0.0,0.0,0.0,0.0,0.1,100200,Very Good,1,0,0,1,0,0,0
18.0,12.0,4.464183381090001,0.0,0.108642311142,0.25,41800,Very Good,1,0,0,0,0,0,0
9.0,96.0,4.59640718563,0.0,0.23554994388300002,0.0,42500,Very Good,1,0,0,0,0,1,0
13.0,24.0,4.6966966967,0.0,0.27083333333299997,0.1,37100,Very Good,1,0,0,1,0,0,0
12.0,0.0,0.0,0.0,0.0,0.0,102500,Very Good,1,0,0,1,0,0,0
9.0,20.0,5.24349881797,0.0,-0.0256964050442,-0.05,36700,Very Good,1,0,0,1,0,0,0
11.0,15.0,4.763440860219999,0.0,0.221156655844,0.8,53700,Very Good,1,0,0,1,0,0,0
12.0,1.0,4.4454545454500005,0.0,0.289682539683,0.666666666667,139500,Very Good,1,0,0,0,0,0,0
7.0,4.0,4.39024390244,0.0,0.125,0.25,41600,Very Good,1,0,0,1,0,0,0
7.0,9.0,4.801020408159999,0.0,-0.08232323232319999,0.0,33600,Very Good,1,0,0,1,0,0,0
13.0,24.0,4.64166666667,0.0,0.09400183150180001,0.114583333333,64599,Very Good,1,1,0,0,0,0,0
11.0,4.0,5.10752688172,0.0,-0.11358024691400001,-0.4,56500,Very Good,1,1,0,0,0,0,0
8.0,11.0,4.77011494253,0.0,0.273214285714,0.0,58800,Very Good,1,0,0,1,0,0,0
6.0,56.0,5.79781420765,0.0,0.0894444444444,1.0,59000,Very Good,1,0,0,1,0,0,0
9.0,12.0,4.4593639576,0.0,-0.00426961926962,-0.05,138700,Very Good,1,1,0,0,0,0,0
8.0,11.0,4.77011494253,0.0,0.273214285714,0.0,58800,Very Good,1,0,0,1,0,0,0
9.0,17.0,5.262820512819999,1.0,-0.00151515151515,-0.6,48000,Very Good,0,0,0,1,0,0,0
8.0,6.0,4.6398467433,0.0,0.101787878788,0.0,36200,Very Good,1,0,1,0,0,0,0
10.0,37.0,5.259146341459999,0.0,0.0106481481481,0.25,111300,Very Good,1,0,0,0,0,0,1
12.0,148.0,5.065982404690001,1.0,0.035243032780900005,0.3,82000,Very Good,0,0,0,1,0,0,0
12.0,78.0,4.7959183673500005,0.0,0.33579828132100004,0.0,37700,Very Good,1,0,0,1,0,0,0
13.0,0.0,0.0,0.0,0.0,0.0,59400,Very Good,1,0,0,0,0,0,1
